active,index,type,x1,y1,x2,y2,color,1,datetime,xf,yf,class_label
1,116,6,0.5064257292081287,0.3536383312777344,0.5064257292081287,0.3536383312777344,00ff00,1,18/6/2020/15:17:21                                                                                                                                                                                                                                                                                                            ,26966.157228874436,18830.5338638768,t
1,117,6,0.5054696540333036,0.3553729249134069,0.5054696540333036,0.3553729249134069,00ff00,1,18/6/2020/15:17:23                                                                                                                                                                                                                                                                                                            ,26915.248137965347,18922.89750578909,t
1,118,6,0.5072452222151217,0.35527731729172046,0.5072452222151217,0.35527731729172046,00ff00,1,18/6/2020/15:17:26                                                                                                                                                                                                                                                                                                            ,27009.7935925108,18917.806591149532,t
1,119,6,0.5074910694919961,0.3555504816273848,0.5074910694919961,0.3555504816273848,00ff00,1,18/6/2020/15:17:28                                                                                                                                                                                                                                                                                                            ,27022.884468309807,18932.352045694985,t
1,127,6,0.5010853661332791,0.3567797211378743,0.5010853661332791,0.3567797211378743,00ff00,1,18/6/2020/15:24:25                                                                                                                                                                                                                                                                                                            ,26681.79357586485,18997.806591149532,t
1,128,6,0.4983673807850112,0.3583094410007789,0.4983673807850112,0.3583094410007789,00ff00,1,18/6/2020/15:24:29                                                                                                                                                                                                                                                                                                            ,26537.066292040276,19079.261114409474,t
1,129,6,0.49943272158989815,0.35945673141897694,0.49943272158989815,0.35945673141897694,00ff00,1,18/6/2020/15:24:33                                                                                                                                                                                                                                                                                                            ,26593.793559218895,19140.352034597683,t
1,130,6,0.49663278714933873,0.3591289340077719,0.49663278714933873,0.3591289340077719,00ff00,1,18/6/2020/15:24:38                                                                                                                                                                                                                                                                                                            ,26444.702650127987,19122.897478045837,t
1,131,6,0.4968649768086024,0.35910161799102114,0.4968649768086024,0.35910161799102114,00ff00,1,18/6/2020/15:24:42                                                                                                                                                                                                                                                                                                            ,26457.06628510446,19121.442954785893,t
1,132,6,0.49620938250721197,0.35792701155607237,0.49620938250721197,0.35792701155607237,00ff00,1,18/6/2020/15:24:44                                                                                                                                                                                                                                                                                                            ,26422.157199744022,19058.897511337742,t
1,133,6,0.4967693693171709,0.3582138339001121,0.4967693693171709,0.3582138339001121,00ff00,1,18/6/2020/15:24:50                                                                                                                                                                                                                                                                                                            ,26451.97537740072,19074.17022751317,t
1,134,6,0.49644157216647566,0.3574899485148055,0.49644157216647566,0.3574899485148055,00ff00,1,18/6/2020/15:24:52                                                                                                                                                                                                                                                                                                            ,26434.520834720497,19035.62477851636,t
1,135,6,0.49663278714933873,0.35723044322955577,0.49663278714933873,0.35723044322955577,00ff00,1,18/6/2020/15:24:59                                                                                                                                                                                                                                                                                                            ,26444.702650127987,19021.806641087387,t
1,136,6,0.49674205290965545,0.3574899485148055,0.49674205290965545,0.3574899485148055,00ff00,1,18/6/2020/15:25:1                                                                                                                                                                                                                                                                                                            ,26450.520833333332,19035.62477851636,t
1,137,6,0.4980532416426913,0.35702556997780754,0.4980532416426913,0.35702556997780754,00ff00,1,18/6/2020/15:25:4                                                                                                                                                                                                                                                                                                            ,26520.33901099003,19010.897550178295,t
1,138,6,0.4978347103825677,0.35728507526305725,0.4978347103825677,0.35728507526305725,00ff00,1,18/6/2020/15:25:5                                                                                                                                                                                                                                                                                                            ,26508.702658450966,19024.715687607273,t
1,139,6,0.4985722540367594,0.35692996131408183,0.4985722540367594,0.35692996131408183,00ff00,1,18/6/2020/15:25:9                                                                                                                                                                                                                                                                                                            ,26547.975382949364,19005.80658005223,t
1,140,6,0.49844933013781245,0.3565202148105853,0.49844933013781245,0.3565202148105853,00ff00,1,18/6/2020/15:25:12                                                                                                                                                                                                                                                                                                            ,26541.429931178238,18983.988398234047,t
1,142,6,0.49734301452626994,0.355181709670034,0.49734301452626994,0.355181709670034,00ff00,1,18/6/2020/15:25:25                                                                                                                                                                                                                                                                                                            ,26482.520837494823,18912.715676509968,t
1,144,6,0.49773910276088124,0.355673405265822,0.49773910276088124,0.355673405265822,00ff00,1,18/6/2020/15:25:40                                                                                                                                                                                                                                                                                                            ,26503.611743811405,18938.89748359449,t
1,145,6,0.5076139936514529,0.356492898272815,0.5076139936514529,0.356492898272815,00ff00,1,18/6/2020/15:25:43                                                                                                                                                                                                                                                                                                            ,27029.429933952564,18982.533847230854,t
1,147,6,0.5076276516598283,0.356492898272815,0.5076276516598283,0.356492898272815,00ff00,1,18/6/2020/15:25:54                                                                                                                                                                                                                                                                                                            ,27030.157195582535,18982.533847230854,t
1,173,6,0.5079144740038679,0.35952502250289303,0.5079144740038679,0.35952502250289303,00ff00,1,18/6/2020/15:28:11                                                                                                                                                                                                                                                                                                            ,27045.429911757958,19143.988398234047,t
1,174,6,0.5086520179185695,0.3600303771490956,0.5086520179185695,0.3600303771490956,00ff00,1,18/6/2020/15:28:13                                                                                                                                                                                                                                                                                                            ,27084.70265012799,19170.897522435043,t
1,175,6,0.5002795311346615,0.35245006631339065,0.5002795311346615,0.35245006631339065,00ff00,1,18/6/2020/15:28:19                                                                                                                                                                                                                                                                                                            ,26638.884473858456,18767.261131055424,t
1,176,6,0.5003068476724318,0.35217690197772633,0.5003068476724318,0.35217690197772633,00ff00,1,18/6/2020/15:28:20                                                                                                                                                                                                                                                                                                            ,26640.33902486165,18752.71567650997,t
1,177,6,0.5006209865542419,0.35269591411128465,0.5006209865542419,0.35269591411128465,00ff00,1,18/6/2020/15:28:22                                                                                                                                                                                                                                                                                                            ,26657.066292040276,18780.352034597687,t
1,178,6,0.5010170750493631,0.35198568699486327,0.5010170750493631,0.35198568699486327,00ff00,1,18/6/2020/15:28:24                                                                                                                                                                                                                                                                                                            ,26678.157212228485,18742.533861102478,t
1,179,6,0.5020824158542501,0.3529417621696884,0.5020824158542501,0.3529417621696884,00ff00,1,18/6/2020/15:28:28                                                                                                                                                                                                                                                                                                            ,26734.88447940711,18793.44295201157,t
1,180,6,0.497411305610186,0.3605903638287996,0.497411305610186,0.3605903638287996,00ff00,1,18/6/2020/15:28:35                                                                                                                                                                                                                                                                                                            ,26486.157201131184,19200.715693155922,t
1,181,6,0.496277673591128,0.3585962643868578,0.496277673591128,0.3585962643868578,00ff00,1,18/6/2020/15:28:39                                                                                                                                                                                                                                                                                                            ,26425.793563380383,19094.533886071404,t
1,182,6,0.4971654576820371,0.353788571453942,0.4971654576820371,0.353788571453942,00ff00,1,18/6/2020/15:28:45                                                                                                                                                                                                                                                                                                            ,26473.066290653114,18838.533852779503,t
1,183,6,0.4973703308035305,0.35473098862039176,0.4973703308035305,0.35473098862039176,00ff00,1,18/6/2020/15:28:46                                                                                                                                                                                                                                                                                                            ,26483.975374626392,18888.71568205862,t
1,184,6,0.497411305610186,0.35285981281688716,0.497411305610186,0.35285981281688716,00ff00,1,18/6/2020/15:28:48                                                                                                                                                                                                                                                                                                            ,26486.157201131184,18789.079312873608,t
1,185,6,0.49633230640615894,0.35314663542143665,0.49633230640615894,0.35314663542143665,00ff00,1,18/6/2020/15:28:50                                                                                                                                                                                                                                                                                                            ,26428.702651515152,18804.35204292066,t
1,186,6,0.4968786350774876,0.3562333924665456,0.4968786350774876,0.3562333924665456,00ff00,1,18/6/2020/15:29:2                                                                                                                                                                                                                                                                                                            ,26457.79356060606,18968.71568205862,t
1,187,6,0.497288381711239,0.35684801222179036,0.497288381711239,0.35684801222179036,00ff00,1,18/6/2020/15:29:7                                                                                                                                                                                                                                                                                                            ,26479.611749360054,19001.442954785893,t
1,188,6,0.4960318255978517,0.35891040274764824,0.4960318255978517,0.35891040274764824,00ff00,1,18/6/2020/15:29:14                                                                                                                                                                                                                                                                                                            ,26412.702649434406,19111.261125506775,t
1,194,6,0.5015907197374425,0.3512891178868172,0.5015907197374425,0.3512891178868172,000080,1,18/6/2020/15:30:24                                                                                                                                                                                                                                                                                                            ,26708.702644579338,18705.442949237244,
1,201,6,0.5013721884773189,0.35120716853401596,0.5013721884773189,0.35120716853401596,00ff00,1,18/6/2020/15:31:4                                                                                                                                                                                                                                                                                                            ,26697.066292040276,18701.07931009928,t
1,202,6,0.5013995050150892,0.3514666746007951,0.5013995050150892,0.3514666746007951,00ff00,1,18/6/2020/15:31:7                                                                                                                                                                                                                                                                                                            ,26698.520843043472,18714.89748914314,t
1,244,6,0.32266011307914794,0.41596602964581864,0.32266011307914794,0.41596602964581864,00ff00,1,18/6/2020/15:35:11                                                                                                                                                                                                                                                                                                            ,17181.005701238468,22149.35914658055,t
1,245,6,0.32347960608614096,0.4167718646444363,0.32347960608614096,0.4167718646444363,00ff00,1,18/6/2020/15:35:13                                                                                                                                                                                                                                                                                                            ,17224.642064874835,22192.268248586945,t
1,246,6,0.32722195717213054,0.4181650023395087,0.32722195717213054,0.4181650023395087,00ff00,1,18/6/2020/15:35:16                                                                                                                                                                                                                                                                                                            ,17423.914775501606,22266.450044574158,t
1,247,6,0.32765902073441705,0.41824695247383936,0.32765902073441705,0.41824695247383936,00ff00,1,18/6/2020/15:35:18                                                                                                                                                                                                                                                                                                            ,17447.187536066238,22270.813725327,t
1,248,6,0.32835558958195327,0.4174820915003478,0.32835558958195327,0.4174820915003478,00ff00,1,18/6/2020/15:35:19                                                                                                                                                                                                                                                                                                            ,17484.27843405985,22230.08640821052,t
1,249,6,0.3289155762616573,0.41813768632275794,0.3289155762616573,0.41813768632275794,00ff00,1,18/6/2020/15:35:21                                                                                                                                                                                                                                                                                                            ,17514.096604780727,22264.995521314217,t
1,250,6,0.32801413416237285,0.41536506841996884,0.32801413416237285,0.41536506841996884,00ff00,1,18/6/2020/15:35:23                                                                                                                                                                                                                                                                                                            ,17466.09661587803,22117.3591632265,t
1,251,6,0.32760438765887634,0.41588408055352716,0.32760438765887634,0.41588408055352716,00ff00,1,18/6/2020/15:35:25                                                                                                                                                                                                                                                                                                            ,17444.27843405985,22144.995521314213,t
1,252,6,0.32719464115537983,0.4150099544709935,0.32719464115537983,0.4150099544709935,00ff00,1,18/6/2020/15:35:26                                                                                                                                                                                                                                                                                                            ,17422.460252241664,22098.45005567146,t
1,253,6,0.32689416080296474,0.4152831188066578,0.32689416080296474,0.4152831188066578,00ff00,1,18/6/2020/15:35:29                                                                                                                                                                                                                                                                                                            ,17406.460274436267,22112.995510216915,t
1,254,6,0.32739951440712806,0.41550165058780103,0.32739951440712806,0.41550165058780103,00ff00,1,18/6/2020/15:35:30                                                                                                                                                                                                                                                                                                            ,17433.369343150756,22124.63189049923,t
1,255,6,0.32794584307845676,0.4144772843290598,0.32794584307845676,0.4144772843290598,00ff00,1,18/6/2020/15:35:32                                                                                                                                                                                                                                                                                                            ,17462.460252241664,22070.086435953774,t
1,256,6,0.32828729849803717,0.4147231321269538,0.32828729849803717,0.4147231321269538,00ff00,1,18/6/2020/15:35:34                                                                                                                                                                                                                                                                                                            ,17480.642070423484,22083.177339496033,t
1,257,6,0.32835558958195327,0.4150919040843045,0.32835558958195327,0.4150919040843045,00ff00,1,18/6/2020/15:35:35                                                                                                                                                                                                                                                                                                            ,17484.27843405985,22102.813708681046,t
1,258,6,0.3261566168882632,0.4147367901353291,0.3261566168882632,0.4147367901353291,00ff00,1,18/6/2020/15:35:42                                                                                                                                                                                                                                                                                                            ,17367.187536066238,22083.904601126003,t
1,260,6,0.32544638899031236,0.4146548410430377,0.32544638899031236,0.4146548410430377,00ff00,1,18/6/2020/15:35:46                                                                                                                                                                                                                                                                                                            ,17329.369320956153,22079.54097585967,t
1,261,6,0.3244766558071118,0.4149416633870774,0.3244766558071118,0.4149416633870774,00ff00,1,18/6/2020/15:35:53                                                                                                                                                                                                                                                                                                            ,17277.73296841709,22094.813692035095,t
1,262,6,0.3232064417504766,0.41383534803604466,0.3232064417504766,0.41383534803604466,00ff00,1,18/6/2020/15:35:57                                                                                                                                                                                                                                                                                                            ,17210.096610329376,22035.904612223305,t
1,263,6,0.32285132832252084,0.41402656275839794,0.32285132832252084,0.41402656275839794,00ff00,1,18/6/2020/15:35:59                                                                                                                                                                                                                                                                                                            ,17191.18753051759,22046.086413759174,t
1,264,6,0.3236025302455977,0.41373974041435824,0.3236025302455977,0.41373974041435824,00ff00,1,18/6/2020/15:36:1                                                                                                                                                                                                                                                                                                            ,17231.187530517585,22030.813697583748,t
1,265,6,0.32315180867493587,0.4143270436318326,0.32315180867493587,0.4143270436318326,00ff00,1,18/6/2020/15:36:4                                                                                                                                                                                                                                                                                                            ,17207.187508322986,22062.086419307823,t
1,266,6,0.32029724167985535,0.41319341174302954,0.32029724167985535,0.41319341174302954,00ff00,1,18/6/2020/15:36:8                                                                                                                                                                                                                                                                                                            ,17055.187524968936,22001.722788492836,t
1,267,6,0.3188494706487324,0.4131660952052592,0.3188494706487324,0.4131660952052592,00ff00,1,18/6/2020/15:36:11                                                                                                                                                                                                                                                                                                            ,16978.096613103706,22000.268237489643,t
1,268,6,0.31913629299277213,0.4129885384912813,0.31913629299277213,0.4129885384912813,00ff00,1,18/6/2020/15:36:13                                                                                                                                                                                                                                                                                                            ,16993.36932927913,21990.813697583748,t
1,269,6,0.31976457101690203,0.4124422098199526,0.31976457101690203,0.4124422098199526,00ff00,1,18/6/2020/15:36:15                                                                                                                                                                                                                                                                                                            ,17026.823877508,21961.722788492836,t
1,270,6,0.3193548245134055,0.4123056276521205,0.3193548245134055,0.4123056276521205,00ff00,1,18/6/2020/15:36:17                                                                                                                                                                                                                                                                                                            ,17005.00569568982,21954.450061220112,t
1,271,6,0.32031089968823073,0.4115134511828978,0.32031089968823073,0.4115134511828978,00ff00,1,18/6/2020/15:36:19                                                                                                                                                                                                                                                                                                            ,17055.91478659891,21912.26824858694,t
1,272,6,0.31895873627879423,0.41141784356121136,0.31895873627879423,0.41141784356121136,00ff00,1,18/6/2020/15:36:25                                                                                                                                                                                                                                                                                                            ,16983.914789373237,21907.177333947384,t
1,273,6,0.3196006723112995,0.41162271681295964,0.3196006723112995,0.41162271681295964,00ff00,1,18/6/2020/15:36:27                                                                                                                                                                                                                                                                                                            ,17018.096599232078,21918.086424856476,t
1,274,6,0.31876752129593117,0.41182759006470787,0.31876752129593117,0.41182759006470787,00ff00,1,18/6/2020/15:36:30                                                                                                                                                                                                                                                                                                            ,16973.732973965743,21928.995515765564,t
1,275,6,0.3161451435693496,0.41289293086959483,0.3161451435693496,0.41289293086959483,00ff00,1,18/6/2020/15:36:32                                                                                                                                                                                                                                                                                                            ,16834.096604780727,21985.722782944187,t
1,276,6,0.31636367508998303,0.41604797873811006,0.31636367508998303,0.41604797873811006,00ff00,1,18/6/2020/15:36:34                                                                                                                                                                                                                                                                                                            ,16845.732971191417,22153.722771846886,t
1,278,6,0.31658220648036156,0.41061200882310356,0.31658220648036156,0.41061200882310356,00ff00,1,18/6/2020/15:37:31                                                                                                                                                                                                                                                                                                            ,16857.369330666294,21864.26824581262,t
1,279,6,0.32436739069806964,0.4116910078968757,0.32436739069806964,0.4116910078968757,00ff00,1,18/6/2020/15:39:15                                                                                                                                                                                                                                                                                                            ,17271.91481989081,21921.722788492836,t
1,281,6,0.3282599824812864,0.4132070697514049,0.3282599824812864,0.4132070697514049,00ff00,1,18/6/2020/15:40:11                                                                                                                                                                                                                                                                                                            ,17479.18754716354,22002.45005012281,t
1,282,6,0.3288063111526151,0.41283829831507374,0.3288063111526151,0.41283829831507374,00ff00,1,18/6/2020/15:40:16                                                                                                                                                                                                                                                                                                            ,17508.278456254448,21982.813708681046,t
1,283,6,0.328710703009909,0.4142860690856869,0.328710703009909,0.4142860690856869,00ff00,1,18/6/2020/15:40:18                                                                                                                                                                                                                                                                                                            ,17503.187513871635,22059.904606674656,t
1,284,6,0.32252353091131575,0.4124285518115773,0.32252353091131575,0.4124285518115773,00ff00,1,18/6/2020/15:40:25                                                                                                                                                                                                                                                                                                            ,17173.73297396574,21960.995526862866,t
1,285,6,0.3252688327973541,0.4104617683863862,0.3252688327973541,0.4104617683863862,00ff00,1,18/6/2020/15:40:31                                                                                                                                                                                                                                                                                                            ,17319.91480879351,21856.268243038292,t
